,gameNumber,predictions,low,high,name
75,76,126.02216506004333,114.78277504444122,137.08391952514648,Calle Jarnkrok
76,77,126.43687880039215,115.09017902612686,137.8067512512207,Calle Jarnkrok
77,78,126.70522892475128,115.20488846302032,138.2937308549881,Calle Jarnkrok
78,79,127.0592451095581,115.64275324344635,138.10530591011047,Calle Jarnkrok
79,80,127.63665080070496,116.38564199209213,139.54009342193604,Calle Jarnkrok
80,81,127.91392958164215,116.7136583328247,139.0177742242813,Calle Jarnkrok
81,82,128.35315024852753,117.68363642692566,138.94309949874878,Calle Jarnkrok
0,1,92.74149179458618,90.7379150390625,94.49590730667114,Mattias Ekholm
1,2,93.37869834899902,91.31106615066528,95.42515707015991,Mattias Ekholm
2,3,94.02075242996216,91.84684753417969,96.07474994659424,Mattias Ekholm
3,4,94.58180904388428,91.85947704315186,97.22234916687012,Mattias Ekholm
4,5,95.1308765411377,91.61767625808716,97.86133909225464,Mattias Ekholm
5,6,95.66279125213623,91.89101028442383,99.30958223342896,Mattias Ekholm
6,7,96.14445543289185,92.29150676727295,99.92930364608765,Mattias Ekholm
7,8,96.6447639465332,93.13798379898071,100.80827045440674,Mattias Ekholm
8,9,97.08605909347534,92.30650329589844,101.55885887145996,Mattias Ekholm
9,10,97.69077587127686,91.91575860977173,102.06713581085205,Mattias Ekholm
10,11,98.19946622848511,93.72006797790527,103.03628444671631,Mattias Ekholm
11,12,98.69042015075684,93.5115270614624,103.66103172302246,Mattias Ekholm
12,13,98.98209857940674,94.01977157592773,104.10359144210815,Mattias Ekholm
13,14,99.39814281463623,94.27695798873901,104.66118669509888,Mattias Ekholm
14,15,100.2394642829895,95.0813798904419,105.80534887313843,Mattias Ekholm
15,16,100.69707727432251,95.36770009994507,105.95521688461304,Mattias Ekholm
16,17,101.16115093231201,95.86907052993774,106.19019222259521,Mattias Ekholm
17,18,101.50025081634521,96.32246828079224,106.99913740158081,Mattias Ekholm
18,19,102.06560373306274,96.70458793640137,107.64727926254272,Mattias Ekholm
19,20,102.36683940887451,97.34486675262451,108.20273447036743,Mattias Ekholm
20,21,102.97130489349365,98.055823802948,108.93147659301758,Mattias Ekholm
21,22,103.58578157424927,97.06543684005737,109.61728000640869,Mattias Ekholm
22,23,104.00375509262085,97.25638723373413,110.27704620361328,Mattias Ekholm
23,24,104.48207950592041,97.81467962265015,111.18103694915771,Mattias Ekholm
24,25,105.07176733016968,98.62991523742676,111.74471998214722,Mattias Ekholm
25,26,105.52271699905396,98.7580099105835,112.82335948944092,Mattias Ekholm
26,27,106.0103554725647,99.50752019882202,112.9813175201416,Mattias Ekholm
27,28,106.50781059265137,99.96128273010254,113.81490564346313,Mattias Ekholm
28,29,107.03001403808594,100.50575399398804,114.30457878112793,Mattias Ekholm
29,30,107.56514692306519,100.53350973129272,115.03448009490967,Mattias Ekholm
30,31,107.96596765518188,101.25721788406372,115.88494539260864,Mattias Ekholm
31,32,108.51968002319336,101.32875537872314,116.01001644134521,Mattias Ekholm
32,33,109.19519662857056,102.16044664382935,116.12751626968384,Mattias Ekholm
33,34,109.57960224151611,102.59047412872314,116.54191493988037,Mattias Ekholm
34,35,110.05093097686768,103.0033974647522,116.84336137771606,Mattias Ekholm
35,36,110.56615495681763,102.93201398849487,119.59855604171753,Mattias Ekholm
36,37,111.15197610855103,103.50164699554443,120.23725414276123,Mattias Ekholm
37,38,111.76198625564575,104.38765811920166,120.48881483078003,Mattias Ekholm
38,39,112.33769083023071,104.3782548904419,121.27337646484375,Mattias Ekholm
39,40,112.97251415252686,105.05052900314331,122.66246032714844,Mattias Ekholm
40,41,113.26324415206909,104.97834300994873,123.32214546203613,Mattias Ekholm
41,42,113.78423166275024,105.82678985595703,124.01381778717041,Mattias Ekholm
42,43,114.18766260147095,106.25732803344727,123.15610551834106,Mattias Ekholm
43,44,114.53537130355835,106.49320316314697,124.49728155136108,Mattias Ekholm
44,45,115.02665758132935,107.4615249633789,124.86901712417603,Mattias Ekholm
45,46,115.64952421188354,108.44989347457886,126.77588653564453,Mattias Ekholm
46,47,116.01746606826782,108.04882955551147,126.85711097717285,Mattias Ekholm
47,48,116.54322814941406,107.55996704101562,127.56368255615234,Mattias Ekholm
48,49,117.16872119903564,107.76837825775146,126.94717931747437,Mattias Ekholm
49,50,117.60947322845459,110.04110622406006,127.37167835235596,Mattias Ekholm
50,51,118.25805282592773,110.20223379135132,128.32435512542725,Mattias Ekholm
51,52,118.70700025558472,109.62493228912354,129.4891152381897,Mattias Ekholm
52,53,119.2323408126831,110.1081771850586,129.8923921585083,Mattias Ekholm
53,54,119.67566251754761,111.40088605880737,130.30287551879883,Mattias Ekholm
54,55,120.18654155731201,111.56168937683105,130.72440767288208,Mattias Ekholm
55,56,120.80452823638916,112.29394149780273,131.86207675933838,Mattias Ekholm
56,57,121.38506412506104,113.70294237136841,131.77649927139282,Mattias Ekholm
57,58,121.9085807800293,113.93888235092163,131.80962944030762,Mattias Ekholm
58,59,122.46169328689575,114.37735652923584,132.78369855880737,Mattias Ekholm
59,60,122.94562721252441,114.7815170288086,133.15996551513672,Mattias Ekholm
60,61,123.52677917480469,115.10305881500244,133.3479084968567,Mattias Ekholm
61,62,123.89924430847168,116.04136323928833,133.70478534698486,Mattias Ekholm
62,63,124.26826429367065,115.87910079956055,134.13989543914795,Mattias Ekholm
63,64,124.88921785354614,116.87048482894897,135.04053020477295,Mattias Ekholm
64,65,125.49012470245361,117.45239877700806,134.62347269058228,Mattias Ekholm
65,66,126.1020154953003,117.73909997940063,135.3729748725891,Mattias Ekholm
66,67,126.83879089355469,118.36485242843628,136.11369800567627,Mattias Ekholm
67,68,127.59029531478882,119.85134887695312,136.57071113586426,Mattias Ekholm
68,69,128.26908683776855,119.56605815887451,137.07798290252686,Mattias Ekholm
69,70,129.13115215301514,120.35635089874268,139.76265335083008,Mattias Ekholm
70,71,129.7389817237854,121.02248859405518,139.56254291534424,Mattias Ekholm
71,72,130.22586631774902,121.04700994491577,140.43916702270508,Mattias Ekholm
72,73,130.7854881286621,121.69259023666382,141.88682651519775,Mattias Ekholm
73,74,131.55674743652344,122.20653343200684,142.13990306854248,Mattias Ekholm
74,75,132.07294416427612,122.96357440948486,142.3360414505005,Mattias Ekholm
75,76,132.5931453704834,123.10922718048096,143.5438051223755,Mattias Ekholm
76,77,133.13571977615356,124.08154535293579,144.13025856018066,Mattias Ekholm
77,78,133.79302978515625,125.2839183807373,145.3551263809204,Mattias Ekholm
78,79,134.40361547470093,124.58764171600342,145.9871530532837,Mattias Ekholm
79,80,134.86747026443481,125.81460905075073,146.43171501159668,Mattias Ekholm
80,81,135.67790699005127,126.55211400985718,147.2477855682373,Mattias Ekholm
81,82,136.38601875305176,128.00790405273438,147.8283863067627,Mattias Ekholm
0,1,129.45274686813354,127.09348475933075,131.86762118339539,Ryan Spooner
1,2,129.88578343391418,126.57727253437042,132.54589927196503,Ryan Spooner
2,3,130.18960654735565,126.76218867301941,133.51346611976624,Ryan Spooner
3,4,130.57823395729065,126.91608667373657,134.73130023479462,Ryan Spooner
4,5,130.76342976093292,127.51291644573212,134.87835466861725,Ryan Spooner
5,6,131.1148864030838,127.56256520748138,135.09092473983765,Ryan Spooner
6,7,131.23918104171753,127.74377989768982,134.94539201259613,Ryan Spooner
7,8,131.58756959438324,127.76143169403076,136.19845569133759,Ryan Spooner
8,9,131.78901064395905,127.4020539522171,136.21266102790833,Ryan Spooner
9,10,131.9525077342987,127.88766753673553,137.10072898864746,Ryan Spooner
10,11,132.17650294303894,127.19700193405151,137.7388175725937,Ryan Spooner
11,12,132.59158337116241,128.20831167697906,138.82045483589172,Ryan Spooner
12,13,132.44110715389252,126.93016040325165,137.80228507518768,Ryan Spooner
13,14,133.21367347240448,127.51785171031952,139.2769832611084,Ryan Spooner
14,15,133.3219038248062,127.474569439888,141.15745067596436,Ryan Spooner
15,16,133.2924073934555,127.50973320007324,140.12107801437378,Ryan Spooner
16,17,133.39682936668396,127.3553169965744,140.5238778591156,Ryan Spooner
17,18,133.37818229198456,127.57512545585632,140.27191615104675,Ryan Spooner
18,19,133.58798038959503,127.57457435131073,141.63325953483582,Ryan Spooner
19,20,133.85135900974274,127.80987131595612,140.89129185676575,Ryan Spooner
20,21,133.869274020195,127.03644955158234,141.0878963470459,Ryan Spooner
21,22,133.9689745903015,126.68414568901062,141.41021847724915,Ryan Spooner
22,23,134.11218774318695,126.15601480007172,141.4491412639618,Ryan Spooner
23,24,134.16361320018768,126.52113389968872,141.7158100605011,Ryan Spooner
24,25,134.47927272319794,126.75352728366852,141.79414916038513,Ryan Spooner
25,26,134.28020882606506,126.19963431358337,141.69401264190674,Ryan Spooner
26,27,134.55052971839905,126.26162123680115,142.01536417007446,Ryan Spooner
27,28,134.83270347118378,126.25405383110046,142.86299586296082,Ryan Spooner
28,29,134.9770188331604,126.62224924564362,143.10061240196228,Ryan Spooner
29,30,135.176189661026,126.16845989227295,144.06830263137817,Ryan Spooner
30,31,135.5042860507965,126.10939300060272,144.83272576332092,Ryan Spooner
31,32,135.87029349803925,126.3072395324707,145.03171563148499,Ryan Spooner
32,33,135.1884126663208,125.61112868785858,145.14613151550293,Ryan Spooner
33,34,135.70303738117218,124.4061427116394,145.74148893356323,Ryan Spooner
34,35,135.93697714805603,125.08717632293701,145.62858653068542,Ryan Spooner
35,36,136.47033941745758,125.26008331775665,146.96280241012573,Ryan Spooner
36,37,136.7196525335312,126.13538539409637,146.81607699394226,Ryan Spooner
37,38,136.98885476589203,126.55223429203033,147.12156987190247,Ryan Spooner
38,39,137.43088173866272,126.6702446937561,147.1304862499237,Ryan Spooner
39,40,137.66458296775818,126.95562636852264,147.4713649749756,Ryan Spooner
40,41,137.79870700836182,125.97053110599518,147.17125153541565,Ryan Spooner
41,42,138.02897000312805,125.29647266864777,147.4589774608612,Ryan Spooner
42,43,138.27328205108643,125.39469265937805,147.43569946289062,Ryan Spooner
43,44,138.6364188194275,127.15890169143677,147.92126369476318,Ryan Spooner
44,45,138.8442099094391,127.63680803775787,148.34049797058105,Ryan Spooner
45,46,139.07779598236084,127.95583176612854,148.81273698806763,Ryan Spooner
46,47,139.2648754119873,128.40800893306732,148.82190012931824,Ryan Spooner
47,48,139.64337730407715,127.83046782016754,148.93208813667297,Ryan Spooner
48,49,139.8018651008606,127.89615619182587,149.953786611557,Ryan Spooner
49,50,140.164870262146,127.92408156394958,150.30330204963684,Ryan Spooner
50,51,140.579745054245,128.3083577156067,149.35869240760803,Ryan Spooner
51,52,140.66250944137573,128.70370531082153,150.0424075126648,Ryan Spooner
52,53,140.99129676818848,129.31092381477356,150.01402974128723,Ryan Spooner
53,54,141.22991681098938,129.13350927829742,151.05013918876648,Ryan Spooner
54,55,141.78513407707214,130.18154561519623,152.9983184337616,Ryan Spooner
55,56,142.03122282028198,130.69411396980286,152.28576493263245,Ryan Spooner
56,57,142.1925401687622,129.72216296195984,151.87383484840393,Ryan Spooner
57,58,142.61644649505615,129.64279568195343,152.436372756958,Ryan Spooner
58,59,143.01620292663574,132.0940511226654,152.7641565799713,Ryan Spooner
59,60,143.249986410141,132.79806661605835,153.17733693122864,Ryan Spooner
60,61,143.47432708740234,132.99852061271667,153.2133972644806,Ryan Spooner
61,62,143.72339344024658,133.7797236442566,153.57727432250977,Ryan Spooner
62,63,144.2275800704956,132.21818125247955,154.5439281463623,Ryan Spooner
63,64,144.50783729553223,132.48221790790558,154.69447016716003,Ryan Spooner
64,65,144.73003935813904,132.82073593139648,155.45729756355286,Ryan Spooner
65,66,145.05788898468018,133.87963807582855,156.11005210876465,Ryan Spooner
66,67,145.44616270065308,134.72191500663757,156.44834804534912,Ryan Spooner
67,68,145.73100972175598,134.10862612724304,156.88816237449646,Ryan Spooner
68,69,145.8764684200287,134.8268551826477,157.15588402748108,Ryan Spooner
69,70,146.3130748271942,135.37374830245972,157.22201657295227,Ryan Spooner
70,71,146.61169123649597,135.46306014060974,156.96298098564148,Ryan Spooner
71,72,147.01292824745178,135.963627576828,157.3738088607788,Ryan Spooner
72,73,147.04314851760864,136.13552284240723,158.0702075958252,Ryan Spooner
73,74,147.393239736557,135.9731526374817,158.31695437431335,Ryan Spooner
74,75,147.63809466362,135.94496405124664,158.91637516021729,Ryan Spooner
75,76,147.78240180015564,135.79699659347534,159.8274908065796,Ryan Spooner
76,77,148.24092078208923,135.99135553836823,159.989910364151,Ryan Spooner
77,78,148.60101413726807,136.58854722976685,160.58683061599731,Ryan Spooner
78,79,148.85095238685608,136.84855341911316,160.51888847351074,Ryan Spooner
79,80,148.89606070518494,136.79901158809662,159.9519910812378,Ryan Spooner
80,81,149.1994972229004,137.16497790813446,160.46195197105408,Ryan Spooner
81,82,149.68048810958862,137.9222366809845,161.79531240463257,Ryan Spooner
0,1,265.3735785484314,258.953297495842,269.43755972385406,Sidney Crosby
1,2,266.75268816947937,258.5912541747093,274.21740567684174,Sidney Crosby
2,3,267.9294533729553,258.5884630680084,275.79596042633057,Sidney Crosby
3,4,269.3119166493416,261.3583876490593,277.437087893486,Sidney Crosby
4,5,267.8053248524666,252.03001141548157,278.9029165506363,Sidney Crosby
5,6,269.2435669898987,253.78507661819458,279.40031772851944,Sidney Crosby
6,7,270.2624940276146,255.50409543514252,282.42972868680954,Sidney Crosby
7,8,271.5018535852432,255.85577487945557,286.2993493080139,Sidney Crosby
8,9,272.74136459827423,256.9003195166588,287.2942165732384,Sidney Crosby
9,10,274.5496339201927,262.894405066967,290.30900126695633,Sidney Crosby
10,11,276.0711548924446,262.9241552352905,293.2066892981529,Sidney Crosby
11,12,276.4847363233566,260.2551648616791,294.018901348114,Sidney Crosby
12,13,277.8964521288872,263.00150567293167,295.1793310046196,Sidney Crosby
13,14,279.33521354198456,264.09378039836884,296.9176712036133,Sidney Crosby
14,15,280.70984441041946,265.1465685367584,299.8083273768425,Sidney Crosby
15,16,281.95982748270035,266.11536383628845,300.20189505815506,Sidney Crosby
16,17,283.33497762680054,268.10799765586853,302.98004150390625,Sidney Crosby
17,18,285.4724460840225,270.49824517965317,303.77583146095276,Sidney Crosby
18,19,286.70455741882324,267.4662162065506,304.99186688661575,Sidney Crosby
19,20,287.95075410604477,268.3190615773201,306.11151176691055,Sidney Crosby
20,21,289.0851767063141,269.7093139886856,307.85192906856537,Sidney Crosby
21,22,290.149021089077,269.26775658130646,309.0891898870468,Sidney Crosby
22,23,292.0337321162224,269.67934745550156,319.3468315601349,Sidney Crosby
23,24,293.37820172309875,270.78295969963074,320.9000932574272,Sidney Crosby
24,25,294.18710339069366,272.3776336312294,322.3799639940262,Sidney Crosby
25,26,295.14261388778687,273.0589882135391,322.83960950374603,Sidney Crosby
26,27,296.3775163292885,273.71736484766006,322.71312260627747,Sidney Crosby
27,28,297.158744931221,275.39529597759247,323.4072210788727,Sidney Crosby
28,29,298.72641652822495,277.26248145103455,325.0554236769676,Sidney Crosby
29,30,300.1516551375389,278.37189227342606,326.66150003671646,Sidney Crosby
30,31,301.30234837532043,277.7654215693474,325.2186926007271,Sidney Crosby
31,32,302.673192858696,281.9377582669258,328.58660638332367,Sidney Crosby
32,33,304.063661634922,282.85908311605453,331.2565920352936,Sidney Crosby
33,34,305.9545606970787,284.834061563015,333.36896216869354,Sidney Crosby
34,35,307.29160898923874,286.9272617697716,332.58617573976517,Sidney Crosby
35,36,308.3982070684433,286.7322953939438,333.00269973278046,Sidney Crosby
36,37,309.5667071342468,286.6732494235039,335.0770978331566,Sidney Crosby
37,38,310.75710332393646,288.53335976600647,334.73400807380676,Sidney Crosby
38,39,311.5795710682869,289.86484748125076,340.4189731478691,Sidney Crosby
39,40,312.9147153496742,291.7711084485054,341.70292550325394,Sidney Crosby
40,41,314.3235318660736,291.82394474744797,344.1601595878601,Sidney Crosby
41,42,315.84661066532135,292.05112785100937,343.59060072898865,Sidney Crosby
42,43,316.84591341018677,290.88699835538864,346.2305333018303,Sidney Crosby
43,44,318.5542438030243,293.64309722185135,350.2093532681465,Sidney Crosby
44,45,320.02095955610275,294.66310608386993,350.0947015285492,Sidney Crosby
45,46,321.122581243515,295.93706238269806,352.253957927227,Sidney Crosby
46,47,322.6221195459366,295.1704600453377,354.58572202920914,Sidney Crosby
47,48,323.90972846746445,297.3678399324417,354.28739815950394,Sidney Crosby
48,49,326.6629713177681,299.0471774339676,355.52277660369873,Sidney Crosby
49,50,327.62399911880493,299.5318996310234,356.24565160274506,Sidney Crosby
50,51,328.7831738591194,301.1943174004555,359.1136111021042,Sidney Crosby
51,52,330.38245636224747,303.6896533370018,358.41719752550125,Sidney Crosby
52,53,331.42241406440735,304.4693673849106,360.5639913082123,Sidney Crosby
53,54,332.40280652046204,307.1632829904556,361.60507410764694,Sidney Crosby
54,55,333.95557057857513,308.56775057315826,362.98877066373825,Sidney Crosby
55,56,335.7264736890793,310.24438351392746,363.68756425380707,Sidney Crosby
56,57,337.4346309900284,311.2981236577034,365.21475398540497,Sidney Crosby
57,58,338.94440335035324,314.15654146671295,368.09924376010895,Sidney Crosby
58,59,340.05260252952576,313.1232694387436,371.0816169977188,Sidney Crosby
59,60,341.8282007575035,316.15646678209305,370.38531160354614,Sidney Crosby
60,61,343.11195838451385,317.89130187034607,371.5463687181473,Sidney Crosby
61,62,344.35138285160065,317.3461489677429,372.1976269483566,Sidney Crosby
62,63,345.2944956421852,317.30075562000275,373.7471022605896,Sidney Crosby
63,64,346.5038453936577,318.23060524463654,377.28358590602875,Sidney Crosby
64,65,347.45829570293427,319.7933004498482,379.3303109407425,Sidney Crosby
65,66,348.8578301668167,320.0715672969818,381.3518078327179,Sidney Crosby
66,67,350.0760508775711,320.4302569627762,380.7021507024765,Sidney Crosby
67,68,351.65092742443085,322.1888056397438,383.25244331359863,Sidney Crosby
68,69,353.22420287132263,320.98447555303574,386.35368740558624,Sidney Crosby
69,70,354.73771834373474,321.6040579676628,387.21992576122284,Sidney Crosby
70,71,355.9019776582718,321.82453376054764,388.502796292305,Sidney Crosby
71,72,356.9442937374115,323.0469952225685,389.05863761901855,Sidney Crosby
72,73,357.8018342256546,322.73642510175705,390.4781209230423,Sidney Crosby
73,74,359.1780012845993,322.480249106884,392.83320915699005,Sidney Crosby
74,75,360.8728737831116,326.8984844684601,392.6001409292221,Sidney Crosby
75,76,362.8041898012161,327.9288355708122,395.40258514881134,Sidney Crosby
76,77,364.1594560146332,331.40060448646545,398.5635026693344,Sidney Crosby
77,78,365.07537174224854,328.44252902269363,400.4820098876953,Sidney Crosby
78,79,366.6665189266205,329.3240211009979,403.0484000444412,Sidney Crosby
79,80,367.9059866666794,330.05332213640213,404.0329467058182,Sidney Crosby
80,81,369.5648993253708,332.5458020567894,408.20809614658356,Sidney Crosby
81,82,370.8844220638275,333.5331181883812,408.1584187746048,Sidney Crosby
0,1,96.18428760766983,94.80342489480972,97.40748828649521,Justin Schultz
1,2,96.26667809486389,94.43133455514908,97.86421859264374,Justin Schultz
2,3,96.46238279342651,94.30587977170944,98.91091454029083,Justin Schultz
3,4,96.67550110816956,94.08656215667725,98.91782176494598,Justin Schultz
4,5,96.69091665744781,94.03772860765457,99.14756637811661,Justin Schultz
5,6,96.52388620376587,93.63075149059296,98.95135223865509,Justin Schultz
6,7,96.54431676864624,92.66170889139175,99.52072191238403,Justin Schultz
7,8,96.57720547914505,92.5050922036171,99.94798403978348,Justin Schultz
8,9,96.76916545629501,92.5069050192833,100.86540108919144,Justin Schultz
9,10,96.85496985912323,93.06333357095718,100.81147313117981,Justin Schultz
10,11,97.00506967306137,93.03786152601242,101.47557896375656,Justin Schultz
11,12,97.02014118432999,92.69445204734802,102.15343308448792,Justin Schultz
12,13,97.06276220083237,93.1313670873642,100.72125577926636,Justin Schultz
13,14,97.1400979757309,92.8711354136467,101.44757956266403,Justin Schultz
14,15,97.45106202363968,93.36738377809525,101.80758887529373,Justin Schultz
15,16,97.66690617799759,93.75135004520416,101.49589043855667,Justin Schultz
16,17,97.89239001274109,93.25286543369293,102.08185994625092,Justin Schultz
17,18,98.15568494796753,93.43028980493546,103.24542957544327,Justin Schultz
18,19,98.30882155895233,93.4518980383873,103.12500303983688,Justin Schultz
19,20,98.50758290290833,93.5802109837532,103.29433590173721,Justin Schultz
20,21,98.7399474978447,93.89720892906189,103.4255930185318,Justin Schultz
21,22,98.92713063955307,93.746566593647,104.89826095104218,Justin Schultz
22,23,99.07426643371582,93.51540613174438,104.28451037406921,Justin Schultz
23,24,99.1473678946495,93.70708161592484,104.64619356393814,Justin Schultz
24,25,99.26099306344986,93.03331625461578,104.50603777170181,Justin Schultz
25,26,99.51696395874023,93.12199205160141,105.12605381011963,Justin Schultz
26,27,99.54572421312332,93.08062809705734,105.59231132268906,Justin Schultz
27,28,99.61973869800568,92.77833116054535,106.20198637247086,Justin Schultz
28,29,99.83082586526871,93.52922058105469,105.9780837893486,Justin Schultz
29,30,99.80269414186478,93.56967812776566,106.09626746177673,Justin Schultz
30,31,100.3920047879219,93.4791299700737,106.29473108053207,Justin Schultz
31,32,100.50830948352814,93.67336589097977,106.52260333299637,Justin Schultz
32,33,100.58696848154068,93.96981418132782,106.4893970489502,Justin Schultz
33,34,100.72070002555847,93.93506634235382,106.76161712408066,Justin Schultz
34,35,100.99558639526367,93.37456887960434,106.77248740196228,Justin Schultz
35,36,101.02881914377213,92.98895519971848,107.39909309148788,Justin Schultz
36,37,101.17445307970047,93.5096765756607,107.36275738477707,Justin Schultz
37,38,101.27637434005737,93.50401318073273,108.46156847476959,Justin Schultz
38,39,101.45810580253601,94.13201487064362,108.5546704530716,Justin Schultz
39,40,101.5145611166954,93.73068130016327,108.16912293434143,Justin Schultz
40,41,101.5572879910469,93.47092598676682,108.12301522493362,Justin Schultz
41,42,101.69448637962341,93.34455156326294,108.0442636013031,Justin Schultz
42,43,101.72873800992966,93.00097668170929,108.74186021089554,Justin Schultz
43,44,101.97013360261917,93.75468456745148,109.29562246799469,Justin Schultz
44,45,102.09813559055328,94.07802075147629,109.22035753726959,Justin Schultz
45,46,102.16461431980133,93.73574924468994,109.49492633342743,Justin Schultz
46,47,102.37878459692001,93.76368910074234,109.33822363615036,Justin Schultz
47,48,102.59817498922348,93.45386302471161,109.35882622003555,Justin Schultz
48,49,102.46828079223633,93.70215260982513,109.54741197824478,Justin Schultz
49,50,102.41808432340622,94.3131178021431,109.53507953882217,Justin Schultz
50,51,102.63296914100647,93.25445330142975,110.00649100542068,Justin Schultz
51,52,102.585902094841,94.19450408220291,109.9179607629776,Justin Schultz
52,53,102.72101640701294,94.3936425447464,110.57537770271301,Justin Schultz
53,54,102.90094828605652,94.36803156137466,111.0425283908844,Justin Schultz
54,55,103.23383814096451,94.23720449209213,111.03960406780243,Justin Schultz
55,56,103.4688293337822,95.11368101835251,110.73949706554413,Justin Schultz
56,57,103.75152271986008,95.35250955820084,111.59367728233337,Justin Schultz
57,58,103.99387103319168,95.49195742607117,111.56649827957153,Justin Schultz
58,59,104.19124960899353,95.27727770805359,111.74107110500336,Justin Schultz
59,60,104.44031989574432,95.34221488237381,111.36497139930725,Justin Schultz
60,61,104.84587454795837,95.72397136688232,111.6078622341156,Justin Schultz
61,62,104.9746043086052,96.04479342699051,111.74729025363922,Justin Schultz
62,63,105.16729867458344,96.80330461263657,112.03992104530334,Justin Schultz
63,64,105.44700157642365,96.49455034732819,112.83605146408081,Justin Schultz
64,65,105.66363966464996,97.2279401421547,112.11116337776184,Justin Schultz
65,66,105.8847171664238,97.46092003583908,112.01343011856079,Justin Schultz
66,67,106.09484499692917,97.35518789291382,112.5394377708435,Justin Schultz
67,68,106.2129625082016,97.77273094654083,112.72282326221466,Justin Schultz
68,69,106.29606091976166,97.21607083082199,113.66282773017883,Justin Schultz
69,70,106.32941937446594,97.89901274442673,113.88108015060425,Justin Schultz
70,71,106.5569674372673,97.8432058095932,114.32469069957733,Justin Schultz
71,72,106.90201109647751,99.23565995693207,114.4355503320694,Justin Schultz
72,73,107.0201153755188,99.3795737028122,115.06847441196442,Justin Schultz
73,74,107.38902997970581,99.91013985872269,115.28298211097717,Justin Schultz
74,75,107.60635614395142,99.57607233524323,115.91496670246124,Justin Schultz
75,76,107.86522489786148,99.54607486724854,116.0077246427536,Justin Schultz
76,77,108.29363822937012,100.13122397661209,115.88522064685822,Justin Schultz
77,78,108.56626188755035,100.30720603466034,115.90996491909027,Justin Schultz
78,79,108.85365933179855,101.06660377979279,116.16513526439667,Justin Schultz
79,80,109.1317412853241,101.5745295882225,116.83374667167664,Justin Schultz
80,81,109.29224163293839,102.12879467010498,116.46149754524231,Justin Schultz
81,82,109.56106102466583,102.71759587526321,117.00944423675537,Justin Schultz
0,1,98.66239786148071,97.67778038978577,99.75755667686462,Chris Kunitz
1,2,99.08408617973328,97.53926253318787,101.31050419807434,Chris Kunitz
2,3,99.36235785484314,96.9761209487915,101.50277996063232,Chris Kunitz
3,4,99.40936946868896,96.50191712379456,101.57189726829529,Chris Kunitz
4,5,99.78632497787476,96.66986632347107,103.07246446609497,Chris Kunitz
5,6,99.97892260551453,96.5668888092041,103.42467498779297,Chris Kunitz
6,7,100.0050323009491,96.86236095428467,103.06181073188782,Chris Kunitz
7,8,100.13622450828552,97.26044368743896,103.42766833305359,Chris Kunitz
8,9,100.28273749351501,96.87878251075745,103.89623308181763,Chris Kunitz
9,10,100.37085127830505,97.15938448905945,103.66040253639221,Chris Kunitz
10,11,100.42741584777832,96.83327078819275,103.94269108772278,Chris Kunitz
11,12,100.68750858306885,97.27712917327881,104.5941653251648,Chris Kunitz
12,13,100.5965301990509,96.37290072441101,104.26461410522461,Chris Kunitz
13,14,100.57313060760498,96.31745624542236,104.72383189201355,Chris Kunitz
14,15,100.76343655586243,95.94767832756042,104.96828198432922,Chris Kunitz
15,16,101.03341698646545,96.12322354316711,105.26818943023682,Chris Kunitz
16,17,101.22853803634644,96.0100622177124,105.888751745224,Chris Kunitz
17,18,101.53679466247559,96.44969773292542,106.16758346557617,Chris Kunitz
18,19,101.87088418006897,96.5955605506897,106.22616934776306,Chris Kunitz
19,20,102.16781115531921,96.7087733745575,106.5521993637085,Chris Kunitz
20,21,102.38049960136414,97.26467299461365,106.88945603370667,Chris Kunitz
21,22,102.60984134674072,96.84955072402954,107.23549318313599,Chris Kunitz
22,23,103.0006628036499,97.25217819213867,107.54743194580078,Chris Kunitz
23,24,103.2213785648346,97.58982753753662,107.83190274238586,Chris Kunitz
24,25,103.36370086669922,97.16436696052551,108.62781715393066,Chris Kunitz
25,26,103.56291604042053,97.64980387687683,108.79114437103271,Chris Kunitz
26,27,103.81782031059265,97.91547131538391,108.7244668006897,Chris Kunitz
27,28,104.13222455978394,98.11198925971985,110.0107684135437,Chris Kunitz
28,29,104.1766676902771,98.12172245979309,109.93110036849976,Chris Kunitz
29,30,104.44716954231262,98.22225379943848,110.13198280334473,Chris Kunitz
30,31,104.54660654067993,98.1621036529541,110.58914709091187,Chris Kunitz
31,32,104.79726219177246,97.7584011554718,110.36224508285522,Chris Kunitz
32,33,105.16637063026428,98.25911378860474,110.80621290206909,Chris Kunitz
33,34,105.38349437713623,98.22497034072876,111.1852798461914,Chris Kunitz
34,35,105.48654913902283,99.19245171546936,111.32126140594482,Chris Kunitz
35,36,105.79008078575134,99.58062100410461,111.77135753631592,Chris Kunitz
36,37,106.2422239780426,99.60343480110168,112.67836046218872,Chris Kunitz
37,38,106.99437117576599,100.1374282836914,114.38096237182617,Chris Kunitz
38,39,107.05083274841309,100.04466032981873,113.49965715408325,Chris Kunitz
39,40,107.23566699028015,99.91406035423279,113.41715669631958,Chris Kunitz
40,41,107.39581418037415,99.36170768737793,113.26020240783691,Chris Kunitz
41,42,107.71890878677368,99.79467415809631,114.77963733673096,Chris Kunitz
42,43,108.02347040176392,100.28173327445984,114.49662780761719,Chris Kunitz
